Data_vygruzki,kadastr,object_type,build_year,name,wall_material,Etazh_raspolozheniya__dlya_pomescheniya__MM_,God_vvoda,Kod_podgruppy__iz_perechnya_,KN_roditelskogo_obyekta__dlya_pomescheniy_,Etazhnost__dlya_zdaniya__roditelya_,Naznachenie,Kod_NP__iz_perechnya_,Kod_rascheta_vida_ispolzovaniya__iz_perechnya_,address,permitted_use,Kategoriya,Vid_kharakteristiki,deal_type,KN_ZU__v_granitsakh_kotorogo_raspolozhen_OKS,Nalichie_OKS_v_granitsakh_ZU,Data_vydachi__dokumenta_osnovaniya,Data_registratsii_prava,price_per_sqm,Vid_zaregistrirovannogo_prava__Kod_,Kolichestvo_obyektov_nedvizhimosti,KS_s_perechnya,Dolya_CHislitel,Dolya_Znamenatel,sravnenie,Razmer_priobretaemoy_doli_ili_razmery_priobretaemykh_doley,ploshad_zu_v_sostave,area,price_total,Маркер_Выброса,object_type_code,wall_material_code
2026-01-04,89:14:010126:337,Помещение,2016.0,помещение,Кирпичные; Из мелких бетонных блоков,-1,,107.0,,4-5,Нежилое,,,"Ямало-Ненецкий автономный округ, г Губкинский, мкр 15, д 7, пом 3",,,Площадь,Купля-продажа,,,2026-03-05,2026-03-24,19555.63047875927,001001000000,1,,,,,,,148.3,2900100.0,,3.0,0.0
2026-01-04,89:14:020101:1115,Помещение,2015.0,гараж,Каменные и бетонные,1,,303.0,,1,Нежилое,,,"Ямало-Ненецкий автономный округ, г Губкинский, промышленная зона, панель №2, производственная база №0033, блок №1, гараж №14",,,Площадь,Купля-продажа,,,2026-03-23,2026-03-24,40000.0,001001000000,1,,,,,,,24.0,960000.0,,3.0,0.0
2026-01-04,89:08:010102:766,Помещение,2015.0,помещение: квартира,Кирпичные,1,,205.0,,3,Жилое,,,"Ямало-Ненецкий автономный округ, г Салехард, ул Н.Сандалова, д 17, кв 1",,,Площадь,Купля-продажа,,,2026-03-23,2026-03-24,197101.4492753623,001001000000,1,,,,,,,34.5,6800000.0,,3.0,0.0
2026-01-04,89:12:110601:2616,Помещение,1985.0,Двухкомнатная квартира,Деревянные,1,,205.0,,1,Жилое,,,"Ямало-Ненецкий автономный округ, г Ноябрьск, мкр Вынгапуровский, ул Лесная, д 4, кв 2",,,Площадь,Купля-продажа,,,2026-03-18,2026-03-24,78864.35331230285,001001000000,1,,,,,,,31.7,2500000.0,,3.0,0.0
2026-01-04,89:10:010208:4876,Помещение,2003.0,Помещение,Смешанные,1,,403.0,,3,Нежилое,,,"Ямало-Ненецкий автономный округ, г Надым, ул Зверева, д 37 ""а"", павильон №24-27",,,Площадь,Купля-продажа,,,2026-03-23,2026-03-24,105263.15789473684,001001000000,1,,,,,,,38.0,4000000.0,,3.0,0.0
2026-01-04,89:14:010109:1261,Помещение,2008.0,1-комнатная квартира,Кирпичные,3,,101.0,,5,Жилое,,,"Ямало-Ненецкий автономный округ, г Губкинский, мкр 9-й, д 24, кв 13",,,Площадь,Купля-продажа,,,2026-03-16,2026-03-24,140828.76930946292,001002000000,1,,,,,,,39.1,5506404.88,,3.0,0.0
2026-01-04,89:11:020201:2230,Помещение,2008.0,нежилое помещение,Крупнопанельные,1,,107.0,,8,Нежилое,,,"Ямало-Ненецкий автономный округ, г Новый Уренгой, мкр Оптимистов, д 2, корп 1",,,Площадь,Купля-продажа,,,2026-03-23,2026-03-24,105363.9846743295,001001000000,1,,,,,,,156.6,16500000.0,,3.0,0.0
2026-01-04,89:12:110707:1783,Помещение,1984.0,Квартира в многоквартирном доме,Крупнопанельные,5,,101.0,,5,Жилое,,,"Ямало-Ненецкий автономный округ, г Ноябрьск, ул Дзержинского, д 14, кв 75",,,Площадь,Купля-продажа,,,2026-03-18,2026-03-24,125766.87116564416,001002000000,1,,,,,,,65.2,8200000.0,,3.0,0.0
2026-01-04,89:08:010202:2368,Помещение,2005.0,Помещение: квартира,Из прочих материалов,4,,101.0,,7,Жилое,,,"Ямало-Ненецкий автономный округ, городской округ город Салехард, город Салехард, улица Зои Космодемьянской, дом 59, квартира 124",,,Площадь,Купля-продажа,,,2026-03-23,2026-03-24,181462.14099216711,001001000000,1,,,,,,,38.3,6950000.0,,3.0,0.0
2026-01-04,89:13:010102:1180,Помещение,1988.0,Помещение: двухкомнатная квартира,Крупнопанельные,4,,101.0,,5,Жилое,,,"Ямало-Ненецкий автономный округ, г Муравленко, ул Ленина, д 71, кв 55",,,Площадь,Купля-продажа,,,2026-03-23,2026-03-24,84630.35019455253,001001000000,1,,,,,,,51.4,4350000.0,,3.0,0.0
2026-01-04,89:10:010102:842,Помещение,1996.0,,Смешанные,5,,101.0,,6,Жилое,,,"Ямало-Ненецкий автономный округ, муниципальный округ Надымский район, город Надым, улица Топчева, дом 5, квартира 84",,,Площадь,Купля-продажа,,,2026-03-23,2026-03-24,40845.07042253521,001001000000,1,,,,,,,35.5,1450000.0,,3.0,0.0
2026-01-04,89:11:020301:575,Помещение,1982.0,Квартира,Железобетонные,3,,101.0,,9,Жилое,,,"Ямало-Ненецкий автономный округ, г Новый Уренгой, пр-кт Ленинградский, д 11, кв 82",,,Площадь,Купля-продажа,,,2026-03-21,2026-03-24,171974.52229299364,001002000000,1,,,,,,,31.4,5400000.0,,3.0,0.0
2026-01-04,89:11:020101:6065,Помещение,2026.0,,Иное,11,,101.0,,14,Жилое,,,"Ямало-Ненецкий автономный округ, городской округ город Новый Уренгой, город Новый Уренгой, проспект Губкина, дом 11В, квартира 60",,,Площадь,Купля-продажа,,,2026-03-23,2026-03-24,214403.66972477062,001001000000,1,,,,,,,32.7,7011000.0,,3.0,0.0
2026-01-04,89:08:000000:1918,Помещение,2015.0,гараж в капитальном исполнении,,1,,303.0,,,Нежилое,,,"Ямало-Ненецкий автономный округ, г Салехард, ул Манчинского, площадка №25, строение №3, бокс №22",,,Площадь,Купля-продажа,,,2026-03-23,2026-03-24,45871.55963302752,001001000000,1,,,,,,,21.8,1000000.0,,3.0,0.0
2026-01-04,89:05:020114:340,Помещение,2015.0,Квартира,Из прочих материалов,5,,101.0,,6,Жилое,,,"Ямало-Ненецкий автономный округ, р-н Пуровский, г Тарко-Сале, ул Победы, д 15, кв 30",,,Площадь,Купля-продажа,,,2026-03-23,2026-03-24,183783.7837837838,001001000000,1,,,,,,,37.0,6800000.0,,3.0,0.0
2026-01-04,89:10:010206:1628,Помещение,1983.0,Трёхкомнатная квартира,Крупнопанельные,4,,101.0,,9,Жилое,,,"Ямало-Ненецкий автономный округ, г Надым, пр. Ленинградский, д 20, кв 121",,,Площадь,Купля-продажа,,,2026-03-23,2026-03-24,72358.9001447178,001002000000,1,,,,,,,69.1,5000000.0,,3.0,0.0
2026-01-04,89:11:050104:1671,Помещение,1987.0,,Железобетонные,3,,101.0,,10,Жилое,,,"Ямало-Ненецкий автономный округ, г Новый Уренгой, мкр Советский, д 1, корп 1, кв 58",,,Площадь,Купля-продажа,,,2026-03-19,2026-03-24,184426.2295081967,001001000000,1,,,,,,,36.6,6750000.0,,3.0,0.0
2026-01-04,89:13:010106:2113,Помещение,2015.0,,Из мелких бетонных блоков,1,,205.0,,4,Жилое,,,"Ямало-Ненецкий автономный округ, городской округ город Муравленко, город Муравленко, улица Молодежная, дом 29, квартира 21",,,Площадь,Купля-продажа,,,2026-03-20,2026-03-24,120000.0,001001000000,1,,,,,,,32.5,3900000.0,,3.0,0.0
2026-01-04,89:11:020103:2558,Помещение,2018.0,,Из мелких бетонных блоков,3,,101.0,,7,Жилое,,,"Ямало-Ненецкий автономный округ, город Новый Уренгой, микрорайон Строителей, дом 7 корпус 2, квартира 137",,,Площадь,Купля-продажа,,,2026-03-24,2026-03-25,162650.60240963855,001001000000,1,,,,,,,33.2,5400000.0,,3.0,0.0
2026-01-04,89:06:010109:4767,Помещение,2015.0,,Монолитные,3,,205.0,,4,Жилое,,,Ямало-Ненецкий автономный округ м о Тазовский район п Тазовский мкр Маргулова д 16 кв 7,,,Площадь,Купля-продажа,,,2026-03-24,2026-03-25,208747.5149105368,001001000000,1,,,,,,,50.3,10500000.0,,3.0,0.0
2026-01-04,89:10:010203:733,Помещение,1975.0,четырёхкомнатная квартира,Из прочих материалов,4,,101.0,,5,Жилое,,,"Ямало-Ненецкий автономный округ, муниципальный округ Надымский район, город Надым, улица Строителей, дом 2, квартира 9",,,Площадь,Купля-продажа,,,2026-03-24,2026-03-25,93782.73957158963,001002000000,1,,,,,,,88.7,8318529.0,,3.0,0.0
2026-01-04,89:13:010104:1388,Помещение,1986.0,Квартира,Железобетонные,3,,101.0,,5,Жилое,,,"Ямало-Ненецкий автономный округ, г Муравленко, ул Ленина, д 48, кв 24",,,Площадь,Купля-продажа,,,2026-03-24,2026-03-25,115909.09090909091,001002000000,1,,,,,,,66.0,7650000.0,,3.0,0.0
2026-01-04,89:08:020201:3068,Помещение,2024.0,,Бетонные,2,,101.0,,6-8,Жилое,,,"Ямало-Ненецкий автономный округ, городской округ город Салехард, город Салехард, микрорайон Обдорский, дом 1 корпус 3, квартира 122",,,Площадь,Купля-продажа,,,2026-03-24,2026-03-25,206779.66101694916,001001000000,1,,,,,,,29.5,6100000.0,,3.0,0.0
2026-01-04,89:14:010126:335,Помещение,2016.0,помещение,Кирпичные; Из мелких бетонных блоков,-1,,107.0,,4-5,Нежилое,,,"Ямало-Ненецкий автономный округ, г Губкинский, мкр 15, д 7, пом 1",,,Площадь,Купля-продажа,,,2026-02-19,2026-03-25,9221.689413500553,001001000000,1,,,,,,,271.1,2500000.0,,3.0,0.0
2026-01-04,89:12:110606:2857,Помещение,2025.0,,Смешанные,4,,205.0,,5,Жилое,,,"Ямало-Ненецкий автономный округ, городской округ город Ноябрьск, город Ноябрьск, улица Республики, дом 60 корпус 1, квартира 22",,,Площадь,Купля-продажа,,,2026-03-23,2026-03-25,93267.26011396012,001001000000,1,,,,,,,35.1,3273680.83,,3.0,0.0
2026-01-04,89:12:110505:337,Помещение,1980.0,однокомнатная квартира,Из прочих материалов,1,,205.0,,1,Жилое,,,"Ямало-Ненецкий автономный округ, г Ноябрьск, пос.УТАДС, д 39а, кв 3",,,Площадь,Купля-продажа,,,2026-03-23,2026-03-25,28758.319921874998,001001000000,1,,,,,,,25.6,736212.99,,3.0,0.0
2026-01-04,89:12:110103:1488,Помещение,2015.0,Гараж,,1,,303.0,,,Нежилое,,,"Ямало-Ненецкий автономный округ, Ноябрьск г, Железнодорожников мкр, Привокзальная ул, район дома 1, гараж 205",,,Площадь,Купля-продажа,,,2026-03-24,2026-03-25,22566.371681415927,001001000000,1,,,,,,,22.6,510000.0,,3.0,0.0
2026-01-04,89:12:110709:4030,Помещение,2014.0,Квартира в многоквартирном доме,Крупноблочные,8,,101.0,,10,Жилое,,,"Ямало-Ненецкий автономный округ, городской округ город Ноябрьск, город Ноябрьск, улица Высоцкого, дом 38, квартира 130",,,Площадь,Купля-продажа,,,2026-03-16,2026-03-25,58510.63829787234,001002000000,1,,,,,,,56.4,3300000.0,,3.0,0.0
